20200525_9,315983.28751921654,99147.58196473122,10097.73046875,26494.36328125,9915.5478515625,6609.0439453125,133766.20948052406,6530.13037109375,15796.279296875,8130.6279296875,66885.46316587925,13663.490234375,24620.482421875,17558.400390625,32298.40234375,62576.58355426788,13271.8203125,37508.85546875,58689.19329661131,100276.10721075535,71307.39016878605,14474.673828125,13358.84765625,9355.8203125,158458.4991159439,7858.955078125,16703.857421875,32097.802734375,18949.9375,5762.619140625,22099.755859375,3363.82421875,20460.62109375,13028.0791015625,21730.51171875
20200525_10,332322.6123790741,108259.814620018,11529.873046875,30007.400390625,9997.5458984375,7232.68994140625,148994.01079797745,6934.1845703125,18490.259765625,9853.27734375,72447.59998703003,17178.689453125,30477.84375,20178.21484375,37815.2578125,67295.68126130104,14208.4404296875,40998.4375,68275.97490674257,109369.03579390049,78403.79665589333,19563.994140625,16395.271484375,11072.505859375,157708.07283639908,8275.5927734375,17296.66796875,31616.697265625,18413.517578125,7260.021484375,23268.67578125,2957.58740234375,19897.681640625,13332.7236328125,22847.583984375
20200525_11,341411.2354551554,112732.55243897438,11970.134765625,31068.931640625,10072.9150390625,7396.42822265625,154037.89656305313,7143.45361328125,19948.943359375,10658.990234375,73592.45132410526,18801.53515625,33958.09375,21177.345703125,40658.50390625,68039.43271553516,14095.8916015625,41540.12890625,73006.50608575344,112218.84236639738,81511.86841106415,24029.869140625,18841.5546875,11895.1162109375,154711.93641901016,8376.865234375,17710.70703125,31938.96484375,18259.9609375,7953.26220703125,23685.11328125,2901.45068359375,20047.001953125,13498.333984375,23498.548828125
20200525_12,340766.0546181202,109925.91336369514,11669.3447265625,30269.208984375,10210.828125,7385.876953125,150662.02597522736,7161.11376953125,19886.818359375,10487.484375,72204.09210443497,18632.275390625,34002.1328125,20565.73828125,40952.1015625,65664.35928297043,13469.0615234375,39915.3046875,73279.14169085026,109709.84605646133,80966.23764038086,26040.216796875,20026.943359375,11499.08984375,152528.68781089783,7787.6865234375,17475.9609375,32542.087890625,18388.91796875,7825.42236328125,23438.3125,3099.8681640625,19873.048828125,13378.296875,23012.833984375
20200525_13,341302.05974817276,106843.67695450783,11639.54296875,29999.140625,10485.6708984375,7596.22705078125,150424.06194496155,7181.955078125,19540.119140625,10241.107421875,73055.07997512817,18523.263671875,33115.296875,20217.255859375,41150.75,65011.42070579529,13507.958984375,39431.1171875,73696.36949980259,109132.76809328794,81391.82342290878,25840.716796875,20211.69921875,11042.2041015625,156255.1132965088,7498.9794921875,17430.423828125,32942.9453125,18932.591796875,7712.5556640625,23317.09765625,3218.941162109375,19667.32421875,13353.9599609375,22603.306640625
20200525_14,350522.5413174629,109664.8482978344,12166.521484375,31381.759765625,10881.171875,7986.4111328125,157057.80869436264,7357.0419921875,19970.009765625,10507.2421875,77258.1251333952,19286.525390625,33892.328125,21283.79296875,42764.7265625,68098.8024096489,14317.7666015625,40863.05078125,76723.83198273182,112428.74154090881,84952.19505143166,25226.06640625,20160.4609375,11272.1640625,163589.64033794403,8287.4150390625,18005.69921875,32991.44140625,19625.18359375,8112.392578125,24139.96484375,3229.58056640625,20189.166015625,13661.951171875,23377.693359375
20200525_15,365573.87222623825,116018.61983537674,12701.572265625,33156.01953125,11472.892578125,8367.986328125,163023.01388335228,7667.4560546875,20989.91015625,10941.8427734375,81438.81517291069,20041.306640625,35821.70703125,22826.82421875,44802.953125,71929.72870469093,15030.9794921875,42110.1953125,80469.96226501465,115322.19633245468,89023.48986124992,24811.228515625,20116.1953125,11752.1767578125,170553.31163835526,9499.3603515625,18593.3046875,34063.33203125,20401.15625,8566.3046875,25881.98828125,3442.466796875,21368.94140625,14287.0458984375,24957.318359375
20200525_16,377456.76358675957,119846.87887132168,12796.724609375,33448.05078125,12276.7021484375,8739.1083984375,161161.33028173447,7930.6865234375,21644.7421875,10952.8251953125,82656.12831950188,19838.072265625,36320.91015625,23291.4609375,45243.22265625,72944.29343760014,15065.2255859375,41818.9140625,81759.0311370492,115058.47750234604,90374.79921448231,23296.673828125,19487.939453125,11868.2158203125,177492.2745695114,10153.498046875,18766.16796875,37302.61328125,21638.185546875,8373.775390625,27508.76953125,3998.498779296875,22787.81640625,15160.27734375,26368.33203125
20200525_17,371672.55839014053,116654.45965528488,12122.5361328125,31200.029296875,12530.2021484375,8802.505859375,150281.35535144806,7767.5546875,20837.666015625,10276.6181640625,79618.60958915949,18347.8203125,33722.55859375,21952.337890625,42501.72265625,69664.69163650274,14346.7216796875,39837.5859375,78803.8486161232,110780.01210081577,86774.22041773796,19744.51953125,17417.044921875,11259.8623046875,181157.31280231476,9942.8642578125,18496.580078125,40065.41015625,22793.41015625,7410.6943359375,27364.455078125,4451.03125,23672.390625,15562.1435546875,26430.927734375
20200525_18,337609.4536848068,103842.72567927837,10198.9462890625,26292.9765625,11043.3583984375,7834.96533203125,132234.5601272583,6838.0732421875,17889.873046875,8891.1640625,70971.85103315115,15481.904296875,28571.15234375,18855.685546875,36104.265625,61875.55424427986,12886.8291015625,35459.296875,71818.72600007057,100208.20531874895,76091.93306601048,15172.9013671875,13677.4833984375,9537.0126953125,173078.26800441742,8742.46484375,17371.185546875,37981.6875,22334.865234375,6056.09814453125,24315.1484375,4120.8984375,22395.689453125,14193.515625,23709.701171875
20200525_19,287028.11897063255,83300.69734156132,7223.46533203125,19842.826171875,7945.87548828125,5747.21728515625,111307.01302337646,5346.04638671875,13437.6474609375,7039.82763671875,57521.87007832527,11760.3271484375,22799.576171875,14701.2587890625,27529.076171875,51062.34016549587,10969.4501953125,28712.765625,63004.79391592741,83522.7777119875,59300.81848490238,11180.5107421875,9208.1552734375,6863.06396484375,153526.58145332336,6550.25048828125,15137.44140625,31289.056640625,20051.576171875,4705.0400390625,19187.326171875,2952.037109375,18194.361328125,10981.6044921875,18229.490234375
20200525_20,245536.89899802208,62979.55796122551,4507.11376953125,14012.26953125,5050.447265625,3619.521728515625,92857.47231936455,3984.0302734375,9292.4521484375,5307.35009765625,44155.48889577389,8468.1982421875,18071.5390625,10795.4287109375,19652.462890625,40537.53011223674,9182.7431640625,22033.44921875,54881.34932291508,66186.57958072424,42530.77590608597,8032.87841796875,5520.7255859375,4427.58251953125,133343.48315906525,4228.876953125,12596.5703125,24647.818359375,17597.26953125,3538.6923828125,14377.5576171875,1699.2601318359375,13126.5888671875,7804.99609375,12590.5009765625
20200525_21,216471.34720373154,48941.76626205444,2996.140380859375,10117.8125,3616.192138671875,2417.974609375,76693.97542619705,3117.76416015625,6554.537109375,4075.569580078125,34535.94610282779,6222.2060546875,14483.201171875,7948.93798828125,13917.1220703125,31895.415114998817,7647.09619140625,17485.212890625,47423.13861912489,51588.60014566779,30784.46579861641,4956.4658203125,3267.909912109375,3132.754638671875,115411.64177942276,2876.627685546875,10513.951171875,19935.80859375,15727.9873046875,2520.904296875,11254.322265625,1034.20654296875,9883.0224609375,6158.57861328125,9179.0771484375
20200525_22,176669.14242470264,38034.8364263773,2081.96923828125,7374.9501953125,2858.659912109375,1820.1376953125,57228.75566959381,2412.41455078125,4555.7705078125,3043.449462890625,26324.917207717896,4163.1953125,10920.4189453125,5625.3046875,9071.4892578125,23235.90145802498,5907.04736328125,13945.6982421875,38563.11091053486,36581.07352474332,22013.252941846848,1660.5374755859375,1736.9686279296875,2375.724853515625,90805.5480723381,2286.64013671875,8400.4990234375,14502.134765625,13201.05859375,1518.75439453125,8836.494140625,788.69287109375,8195.544921875,5255.85888671875,7218.080078125
20200525_23,119170.25638979673,25337.726093828678,903.1710815429688,4641.32275390625,1668.9923095703125,1085.5028076171875,34679.29583311081,1550.8746337890625,2468.810302734375,1845.5291748046875,16529.718164116144,1651.6551513671875,6967.32373046875,3189.135986328125,3979.58642578125,13718.763165473938,4019.258056640625,9893.1083984375,28313.341550678015,19989.02675500512,12586.922999382019,-1259.23681640625,121.33061981201172,1287.608642578125,59899.07781243324,1451.118408203125,5837.14404296875,7667.46533203125,9584.7138671875,563.0584716796875,5940.94482421875,438.1072998046875,6131.109375,3837.288818359375,4853.7861328125
20200526_0,70726.18234670162,14289.948545396328,-133.57382202148438,2393.644775390625,521.90234375,355.1434326171875,17711.924034833908,819.2522583007812,847.3407592773438,827.4404296875,8010.805771797895,-384.0479431152344,3741.1123046875,1294.42724609375,-63.53184509277344,6547.240022718906,2764.271240234375,6664.9892578125,19690.904291063547,7752.377366036177,4769.747799396515,-3159.967041015625,-1292.275390625,307.43115234375,37687.16917991638,472.051513671875,3865.09130859375,2894.5712890625,6633.740234375,-95.3287353515625,3354.513427734375,-8.33065414428711,4003.5048828125,2456.095703125,2667.946533203125
20200526_1,50126.660868763924,10473.866730928421,-344.9140319824219,1535.2613525390625,309.6812438964844,145.80532836914062,9992.570206403732,550.6715087890625,399.4898986816406,516.1900634765625,4729.001368165016,-1031.219970703125,2215.336181640625,719.4605712890625,-1637.6883544921875,3848.487490028143,2321.879150390625,5800.1064453125,14509.560810148716,3095.374232470989,2229.8524970412254,-4030.95068359375,-1865.870849609375,165.11582946777344,29618.138177633286,260.1255187988281,3322.769287109375,1470.6048583984375,5374.20751953125,-353.6685791015625,2384.72900390625,-155.1256866455078,3557.21826171875,2175.425048828125,2205.451416015625
20200526_2,41322.75648200512,10727.646701037884,-234.62234497070312,1479.8758544921875,492.3872375488281,228.2855987548828,5116.086368203163,502.6884460449219,439.992919921875,685.4948120117188,4350.463364183903,-979.774658203125,1813.6268310546875,739.9337158203125,-1867.322021484375,2723.659828454256,1960.1505126953125,5862.28857421875,11588.576099306345,744.1275040507317,2312.1518481373787,-4372.86181640625,-1894.578369140625,324.53973388671875,23686.896330356598,544.8169555664062,3169.676025390625,279.89215087890625,4513.10595703125,-457.783447265625,2461.45361328125,-32.58750915527344,4114.8486328125,2368.58935546875,2587.667236328125
20200526_3,31826.932406425476,9821.17372751236,-490.2609558105469,1339.6927490234375,147.99224853515625,92.78460693359375,1687.071153640747,375.6530456542969,134.59178161621094,771.2158813476562,2785.163832128048,-1053.3671875,1781.0601806640625,390.4777526855469,-2316.3134765625,1138.2786848545074,1639.895263671875,5569.28076171875,10594.308328717947,-1212.3550298213959,894.4977523684502,-4580.9931640625,-2085.74951171875,94.44757843017578,17671.21960544586,262.70672607421875,2582.52197265625,-1195.822509765625,3632.002197265625,-573.0615234375,2224.130615234375,-57.06735610961914,3672.11572265625,2014.863525390625,2196.885986328125
20200526_4,45786.35234338045,13237.758487462997,-414.71728515625,1994.215576171875,13.948524475097656,49.58552169799805,10579.411231994629,532.6222534179688,288.5766296386719,895.7816162109375,2942.772510319948,-531.0244140625,2770.819580078125,528.6008911132812,-1851.8603515625,3490.296738445759,2531.130615234375,7309.369140625,13740.730125367641,6222.234959065914,1605.6600160002708,-4418.77490234375,-2106.477294921875,320.99658203125,31124.449817419052,-97.64764404296875,3278.517333984375,2181.81982421875,5173.29150390625,-442.190185546875,2266.362548828125,-169.6363525390625,3504.59814453125,2117.21533203125,2553.011474609375
20200526_5,106103.06550645828,29975.999794900417,1059.400390625,4886.8662109375,1621.6126708984375,809.045654296875,37072.414479494095,1520.9736328125,2160.42724609375,1594.10205078125,11052.50760191679,1399.5263671875,5508.6103515625,2659.8857421875,1630.55517578125,14292.330362141132,5068.005859375,13386.052734375,21360.918421715498,28567.84880578518,11283.927672922611,-3245.002197265625,-843.6781616210938,2101.6591796875,74098.53037333488,1175.123779296875,7110.5,13159.4951171875,10685.5234375,173.0555419921875,4557.22314453125,281.0455322265625,7154.2529296875,4419.2919921875,6501.6845703125
20200526_6,188183.2254139781,55438.43337893486,3500.337158203125,9548.3994140625,4801.1591796875,2292.050537109375,67882.85892212391,3130.832763671875,5267.14208984375,2801.054443359375,26217.734821558,3864.4208984375,8983.513671875,6325.849609375,7619.2470703125,29742.08901679516,7854.6416015625,21251.4296875,29697.724747002125,55178.6430836916,28287.090208232403,-891.406494140625,1923.93701171875,4619.9990234375,124059.65871477127,4066.1591796875,12440.390625,26056.10546875,17345.6328125,1032.0267333984375,9278.818359375,1546.1455078125,14322.7294921875,8323.9892578125,13077.0869140625
20200526_7,246645.7510278225,75252.57408618927,5648.4140625,14339.013671875,7704.5498046875,3780.486083984375,88218.31282317638,4576.8837890625,8128.564453125,4039.999755859375,41200.20102608204,5812.65380859375,11932.279296875,9723.9921875,13889.3779296875,42033.75328314304,9549.40625,26815.669921875,36124.013236284256,72266.79076111317,44002.06547033787,2120.117431640625,5212.74951171875,6225.54248046875,152291.0314464569,6463.81591796875,15764.724609375,33231.859375,20990.087890625,1858.5853271484375,14253.0185546875,2911.909912109375,20095.955078125,11372.974609375,18110.634765625
20200526_8,271510.5597282648,84961.44887804985,7299.32470703125,18854.015625,9140.1064453125,4945.388671875,101130.42582941055,5465.72900390625,10552.986328125,5364.56201171875,52151.32431793213,8007.22314453125,15234.9013671875,12420.68359375,19879.265625,49353.71543711424,10564.4462890625,30231.35546875,42966.53692916036,80724.0213445425,54625.7748581171,5566.830078125,8284.5537109375,7011.10498046875,157324.36962032318,7201.29345703125,16293.57421875,33808.60546875,21009.373046875,2905.693603515625,17659.205078125,3489.260986328125,21341.82421875,12482.1416015625,19879.873046875
20200526_9,285842.45800709724,92524.27326142788,8999.787109375,23452.8515625,9512.1376953125,5896.2041015625,116788.9617934227,6012.35693359375,13357.3818359375,7105.986328125,60397.563090741634,11474.13671875,20480.125,15262.580078125,26278.11328125,55122.18012183905,11759.9619140625,33967.25390625,52629.56085276604,89478.23773372173,63093.04691576958,10006.787109375,11341.0849609375,8297.08203125,155462.4723186493,7312.59228515625,16177.201171875,32169.80078125,19834.419921875,4462.3779296875,19597.892578125,3227.067626953125,20095.578125,12685.095703125,20490.435546875
20200526_10,301693.70045018196,101589.93591368198,10478.27734375,27149.341796875,9604.4453125,6543.97998046875,132389.1626777649,6426.20166015625,16261.3798828125,8841.900390625,66025.97899246216,15071.2333984375,26572.140625,17939.251953125,32107.779296875,59778.92832183838,12706.458984375,37340.109375,62177.54746431112,98559.36677908897,70419.56122255325,15461.2294921875,14500.7607421875,10055.91796875,153668.59428548813,7711.755859375,16697.958984375,31291.294921875,19107.04296875,6048.0185546875,20754.126953125,2802.488525390625,19415.2265625,12924.07421875,21565.052734375
20200526_11,310658.515291214,106088.711977005,10971.634765625,28410.220703125,9693.146484375,6736.6220703125,137925.5859527588,6649.89013671875,17936.67578125,9669.8544921875,67292.5503308773,16788.400390625,30314.69140625,19010.466796875,35291.18359375,60536.4558698535,12618.01171875,37806.44140625,66946.59926319122,101488.74050498009,73810.79974937439,20294.28125,17073.67578125,10927.6689453125,149739.59086561203,7802.52880859375,17051.341796875,31243.484375,18771.380859375,6832.380859375,21181.283203125,2729.744873046875,19462.7109375,13033.3203125,22190.458984375
20200526_12,310248.5914102793,103379.79406118393,10730.20703125,27823.93359375,9847.431640625,6759.50341796875,135158.84447598457,6686.42333984375,18096.095703125,9529.228515625,66080.14716482162,16724.984375,30645.83203125,18485.638671875,35949.13671875,58250.64384150505,12029.197265625,36147.90625,67332.56941831112,99150.56894004345,73599.0886362791,22671.689453125,18388.486328125,10587.3310546875,146742.0951590538,7209.896484375,16767.767578125,31507.17578125,18728.57421875,6797.8623046875,20968.39453125,2913.464599609375,19203.208984375,12866.6435546875,21696.1875
20200526_13,311369.25837779045,100465.1186466217,10765.4697265625,27779.41796875,10141.6513671875,7007.51220703125,135641.60710048676,6730.36279296875,17974.16015625,9321.931640625,67159.46610039473,16732.314453125,30067.7578125,18237.908203125,36532.921875,57760.94483393431,12119.55078125,35671.4296875,67934.48638361692,98834.33125686646,74406.4384689331,22836.986328125,18704.814453125,10192.158203125,149779.3500738144,6924.755859375,16685.498046875,31602.109375,19112.14453125,6779.818359375,20903.78515625,3019.89599609375,18928.734375,12805.693359375,21294.990234375
20200526_14,321509.9791636467,103521.00583910942,11362.5849609375,29397.6171875,10559.458984375,7439.22509765625,143101.40461444855,6932.48974609375,18630.30078125,9634.8046875,71640.67749464512,17621.2578125,31171.84375,19418.28515625,38549.19921875,61083.081617474556,12993.6162109375,37151.75,71213.74782907963,102478.74354445934,78392.96591877937,22582.75,18786.63671875,10489.26171875,156554.52962207794,7723.658203125,17236.26171875,31380.578125,19657.4375,7275.28125,21805.1875,3020.069580078125,19398.892578125,13087.25,22094.267578125
20200526_15,337799.297713995,110173.07569086552,11972.140625,31415.2578125,11176.294921875,7865.79248046875,149990.42064476013,7273.5615234375,19876.189453125,10123.1845703125,76146.22949516773,18509.822265625,33442.98828125,21087.197265625,41003.1171875,65217.00317072868,13783.095703125,38486.71875,75273.72432374954,105804.78651118279,82930.81157183647,22521.873046875,18876.22265625,11041.1923828125,163091.83356571198,8952.7607421875,17811.537109375,32220.2578125,20299.8828125,7824.921875,23646.638671875,3224.754150390625,20544.109375,13696.123046875,23714.810546875
20200526_16,351216.4262163639,114358.93015563488,12145.41796875,31956.1796875,12007.8603515625,8284.9248046875,149141.58800029755,7570.69384765625,20755.001953125,10194.2744140625,77731.36127579212,18447.125,34294.9296875,21688.5703125,41868.578125,66598.68578070402,13904.685546875,38321.0078125,76932.93008494377,106053.27336329222,84784.55182385445,21352.8125,18381.89453125,11233.2109375,169738.75760364532,9630.4482421875,17984.072265625,35266.55078125,21417.927734375,7727.52734375,25392.470703125,3774.907958984375,21945.38671875,14563.2373046875,25182.041015625
20200526_17,347237.63347542286,111578.36724817753,11552.17578125,29960.19921875,12291.5478515625,8398.86328125,139353.77414798737,7444.30078125,20168.1875,9583.728515625,75100.35838782787,17102.759765625,32056.44921875,20495.708984375,39557.80078125,63745.43856739998,13283.5361328125,36500.83984375,74397.81061971188,102361.15099585056,81717.43217396736,18135.759765625,16444.2734375,10704.13671875,173245.8113565445,9449.3740234375,17725.8203125,37876.48046875,22469.294921875,6858.3076171875,25385.310546875,4223.9130859375,22828.94140625,14968.8583984375,25315.234375
20200526_18,315223.24844002724,99227.07711160183,9711.513671875,25305.94140625,10837.07421875,7483.87646484375,122467.7325387001,6553.95556640625,17435.25,8268.6552734375,66894.089571774,14386.6123046875,27268.126953125,17553.412109375,33592.6015625,56436.331798017025,11929.82421875,32316.755859375,67875.79623806477,92443.46325576305,71594.32049202919,13887.0185546875,12836.583984375,9063.06640625,165140.8523683548,8284.087890625,16622.955078125,35680.3671875,21922.396484375,5595.6474609375,22489.546875,3892.603271484375,21567.21875,13613.5,22677.88671875
20200526_19,266903.2785973549,79187.85311281681,6820.08642578125,19106.951171875,7773.8603515625,5450.14990234375,102758.03964328766,5102.99365234375,13190.8623046875,6491.53515625,53913.45297753811,10817.189453125,21858.94140625,13559.89453125,25447.244140625,46150.6332616806,10126.169921875,25794.52734375,59560.69542127848,76472.67138153315,55382.5920470953,10203.5439453125,8496.978515625,6472.5673828125,145691.72637748718,6132.0107421875,14422.33203125,28915.72265625,19566.4453125,4333.97021484375,17529.76171875,2724.87939453125,17396.0859375,10423.90234375,17293.591796875
20200526_20,227853.06263935566,59405.15094995499,4188.0400390625,13523.541015625,4914.27978515625,3377.3818359375,85571.26599669456,3783.48486328125,9244.93359375,4836.185546875,41039.78381639719,7678.0859375,17488.69921875,9819.912109375,17994.123046875,36194.12032273412,8459.361328125,19366.3515625,51964.187084198,59903.69077792764,39206.342039465904,7349.27001953125,4936.3818359375,4121.35693359375,125734.56605958939,3855.20654296875,11924.443359375,22242.205078125,17055.154296875,3253.8486328125,12900.4453125,1475.4935302734375,12372.763671875,7278.0654296875,11761.1611328125
20200526_21,201373.75098776817,45934.33007597923,2760.7451171875,9869.916015625,3517.105712890625,2231.09814453125,70702.82358384132,2960.6640625,6696.25439453125,3683.508056640625,31930.604651153088,5584.4853515625,14249.7646484375,7142.5478515625,12672.1767578125,28153.929998010397,7048.35595703125,15092.5439453125,45053.195141494274,46116.96733033657,28062.34269654751,4549.2001953125,2806.77978515625,2910.767578125,108145.42998075485,2551.317138671875,9893.8291015625,17536.560546875,15144.3701171875,2318.587890625,9967.89453125,815.9931030273438,9186.779296875,5670.19775390625,8465.4267578125
20200526_22,164266.8318336606,35615.52856117487,1928.75537109375,7359.32177734375,2797.511962890625,1688.2799072265625,52551.899456858635,2299.1884765625,4875.333984375,2731.503662109375,24241.643012464046,3675.736572265625,11024.306640625,4989.59765625,8226.18359375,20122.442697137594,5436.201171875,11846.94921875,36752.717096328735,31955.633735120296,19895.94100177288,1511.2625732421875,1394.712890625,2237.082763671875,83990.85048007965,2012.7882080078125,7840.46875,12146.2958984375,12591.0361328125,1394.753173828125,7748.67724609375,578.0772094726562,7568.74267578125,4813.033203125,6627.634765625
20200526_23,109535.62455403805,23520.10039240122,829.7919311523438,4847.2734375,1646.2490234375,1007.846435546875,31322.773009300232,1481.4393310546875,2953.591796875,1613.7587890625,14974.179198205471,1310.8822021484375,7392.95703125,2723.946533203125,3516.752685546875,11251.672617405653,3678.045654296875,8103.79541015625,27066.911669254303,16235.21277859807,11070.943689107895,-1170.0225830078125,-107.07381439208984,1230.5770263671875,53635.50620627403,1231.1005859375,5344.27001953125,5390.08447265625,8962.828125,512.706298828125,5057.28857421875,236.98873901367188,5584.19921875,3446.1728515625,4392.37060546875
20200527_0,63894.55569320917,13079.87555861473,-130.28546142578125,2808.483154296875,537.6235961914062,330.3101806640625,15668.546524047852,793.017822265625,1483.59375,674.9641723632812,6982.594755738974,-583.09716796875,4469.62109375,997.8688354492188,-164.24815368652344,4736.964271277189,2552.908447265625,5196.51806640625,19005.024748384953,4885.907932758331,3845.7149119377136,-2852.76318359375,-1412.5103759765625,329.4504089355469,32064.085860729218,307.49407958984375,3445.343505859375,728.2877197265625,6013.8173828125,-77.1038818359375,2678.162353515625,-198.21627807617188,3545.42919921875,2121.93115234375,2339.637451171875
20200527_1,46096.41750729084,9869.56026405096,-268.9060363769531,2144.458740234375,363.5086975097656,171.86981201171875,9242.036323547363,566.5530395507812,1172.49658203125,441.2123107910156,4221.681023329496,-1094.8270263671875,3224.821533203125,587.9520263671875,-1399.552490234375,2697.4990411400795,2239.066650390625,4659.68994140625,14373.232247650623,1122.0442077815533,1882.6308546066284,-3527.071044921875,-1884.2340087890625,262.83831787109375,24713.68034863472,151.89175415039062,2980.96728515625,-554.7094116210938,4769.20703125,-272.277099609375,1916.3924560546875,-332.2316589355469,3195.322021484375,1902.4884033203125,2012.5418701171875
